央视,#genre# 
Suria,mitv://147.135.39.171:9906/5ea53aef000da536db0349674f85730c.ts
Vasantham TV,mitv://147.135.39.171:9906/5ea53b31000978a0db044a1d66cb6b06.ts

台湾备用2,#genre#


民視HD,mitv://147.135.39.171:9906/5ea4852c00050ce0d83d456d45c920f7.ts
民視新聞台,mitv://147.135.39.171:9906/5ea522940007279ddaa4243912175fe1.ts
台視HD,mitv://147.135.39.171:9906/5e59fad5000832893b0c1fb83c050635.ts
中視HD,mitv://147.135.39.171:9906/5e7cf2610003655a3da780b8383c7868.ts


華視HD,mitv://147.135.39.171:9906/5e7cf2610009c2c53da7824e77346905.ts
公視HD,mitv://147.135.39.171:9906/5e9e760d00082ccec09222e0768b3cba.ts
八大綜合台,mitv://147.135.39.171:9906/5e9e749a000d3deac08c7af061bf4966.ts
八大娛樂台,mitv://147.135.39.171:9906/5e9e749b00099094c08c7dde5ba80b06.ts
八大第一台,mitv://147.135.39.171:9906/5e9e749b00040aaac08c7c7774062e4f.ts
八大戲劇台,mitv://147.135.39.171:9906/5e9e749a0007249ec08c795a648451d4.ts

東森新聞,mitv://147.135.39.171:9906/5eb29b85000e2d4e0f44a539793f250c.ts
東森財經新聞,mitv://147.135.39.171:9906/5eec88f90004b79cf18c98952f812d55.ts
東森亞洲,mitv://147.135.39.171:9906/5ede6859000be2b3ba5d17d529f60875.ts
東森綜合,mitv://147.135.39.171:9906/5eb29b860006eefb0f44a74c7d3950ab.ts
東森電影,mitv://147.135.39.171:9906/5defe13e0007d9d56eba3f090a5f5661.ts
東森洋片,mitv://147.135.39.171:9906/5ea13baf000efb4ecb66256578d5166f.ts
東森戲劇,mitv://147.135.39.171:9906/5eb29b86000c614d0f44a8b302d67a7e.ts
東森超視,mitv://147.135.39.171:9906/5e7cf271000168dd3da7beac2d47191e.ts
東森幼幼,mitv://147.135.39.171:9906/5e7cf98d000118463dc383fc2a2c3dc9.ts
三立新聞,mitv://147.135.39.171:9906/5eb29a60000cb7220f402c5343fa7df9.ts
三立財經台,mitv://147.135.39.171:9906/5ea13bb00007ef12cb662788049d46cf.ts
三立國際台,mitv://147.135.39.171:9906/5ea13fe00008dee7cb76834775f82877.ts
三立台灣台,mitv://147.135.39.171:9906/5e7cf263000cf93c3da78af97f667d0c.ts
三立都會台,mitv://147.135.39.171:9906/5e7cf98c000b22ec3dc382a41b515b90.ts
緯來戲劇,mitv://147.135.39.171:9906/5dfb22fe0007e7e5170148dc58a73c8f.ts
緯來綜合,mitv://147.135.39.171:9906/5e9e6e69000b4094c0744b0b13c15289.ts
緯來電影,mitv://147.135.39.171:9906/5e9b449a00082550b418f99837b132a5.ts
緯來育樂,mitv://147.135.39.171:9906/5e9e72fe00062f43c0862fbb1fb33e3f.ts
緯來日本,mitv://147.135.39.171:9906/5e9b449a0002edbbb418f850343a565d.ts
緯來體育,mitv://147.135.39.171:9906/5e9b4499000c2343b418f6ba6f8227e4.ts
中天新聞,mitv://147.135.39.171:9906/5eec7db90008195bf160a77f5d316f05.ts
中天新聞(H.265),mitv://147.135.39.171:9906/5d9a3461000c5e329cd7e0cc2586313a.ts
中天綜合,mitv://147.135.39.171:9906/5e7cf98b000f2c2a3dc37fc6663e2451.ts
中天娛樂,mitv://147.135.39.171:9906/5defdaa0000974136ea066475c980b2d.ts
中天亞洲台,mitv://147.135.39.171:9906/5defdaa000044ff26ea064ef7ec56d18.ts
TVBS新聞,mitv://147.135.39.171:9906/5ea4852100052c6fd83d1a840a5e74b2.ts

TVBS,mitv://147.135.39.171:9906/5ea13fd10002b905cb764718238b415e.ts
TVBS歡樂,mitv://147.135.39.171:9906/5ea13fd1000849aacb76488073a656f2.ts
寰宇新聞,mitv://147.135.39.171:9906/5cc68d1700042feefadeb4a262de7324.ts
寰宇综合,mitv://198.255.74.56:41196/602fedcc000288af79f99a08546c851e

壹電視新聞,mitv://147.135.39.171:9906/5ede0911000cbd09b8e8e6d42be1693c.ts
壹電視綜合,mitv://147.135.39.171:9906/5ee385f50006a708ce58bfde6dca70d4.ts

非凡新聞,mitv://147.135.39.171:9906/5e5a0a88000184ac3b49713b638b501b.ts
年代新闻,mitv://198.255.74.56:41196/600dbeea00009ff07bdc51b199a516ba
非凡新闻,mitv://198.255.74.56:41196/600dbee9000ef7367bdc51751f75f969
年代新聞,mitv://147.135.39.171:9906/5defe1400000b7ea6eba450503ed45e8.ts
星衛電影,mitv://147.135.39.171:9906/5e9b4b1300069e38b43241e231037404.ts

卫视电影台,mitv://198.255.74.56:41196/602fedc1000673ab79f97011a9288d96
卫视中文台,mitv://198.255.74.56:41196/602fedc10004bdd479f96fa1caaa3277
卫视西片,mitv://198.255.74.56:41196/602fedc10003ee4779f96f6cce048445
星卫HD电影,mitv://198.255.74.56:41196/602fedc0000d1bf479f96ddd873f4664
星卫娱乐,mitv://198.255.74.56:41196/602fedc0000cd9b479f96dcc20b72a3c

衛視西片,mitv://147.135.39.171:9906/5ea1e2fc000b1e57cdf3a933489b3aee.ts
衛視西片,mitv://147.135.39.171:9906/5e7cf2710006c39d3da7c01341645170.ts
衛視中文,mitv://147.135.39.171:9906/5defdaa1000b1a3d6ea06a9c17f77c44.ts
衛視卡式,mitv://147.135.39.171:9906/5ec62ecd0005c21e5bbc173f4d127405.ts
FOX HD,mitv://147.135.39.171:9906/5ea13fe000031a3acb7681c056f53bb5.ts
福斯動作電影,mitv://147.135.39.171:9906/5ea13fe100005a81cb7684fc6e2766c4.ts
福斯優質影院,mitv://147.135.39.171:9906/5ea13bb0000c242fcb66289275e41d0b.ts
福斯家庭影院,mitv://147.135.39.171:9906/5d9a33bb000a299f9cd557cf4d121c23.ts
福斯犯罪影院,mitv://147.135.39.171:9906/5ea13bb10001df6fcb6629da1a076a80.ts


HBO HD,mitv://147.135.39.171:9906/5e59fae3000b3dac3b0c57342fd33ba0.ts
HBO Signature,mitv://147.135.39.171:9906/5eb3cc99000aa55e13ec5a6e1cb7093f.ts
HBO Hits,mitv://147.135.39.171:9906/5eb3cc990005815c13ec59265dc86656.ts
華納電視頻道,mitv://147.135.39.171:9906/5defdaa0000d7e3f6ea0675076d26f43.ts
好萊塢電影台,mitv://147.135.39.171:9906/5e7cf98e0006ee193dc3896b4e817161.ts

AXN,mitv://147.135.39.171:9906/5e7cf98f000d3ec43dc38ee9739950cb.ts


BBC Earth,mitv://147.135.39.171:9906/5e7cf264000516d63da78cde4a2240a2.ts



國家地理頻道,mitv://147.135.39.171:9906/5ea13fdf0004d36ecb767e555c896a66.ts
國家地理頻道悠人,mitv://147.135.39.171:9906/5ea1441e000473decb87144e4b600a26.ts
國家地理頻道野生,mitv://147.135.39.171:9906/5ea13fdf000c8069cb7680495d882a82.ts
探索動力頻道,mitv://147.135.39.171:9906/5e9b4b11000d8f76b4323bd8404c1e97.ts
Discovery EVE HD,mitv://147.135.39.171:9906/5ea13fe100060397cb76867304774d14.ts
探索頻道亞洲,mitv://147.135.39.171:9906/5ea13bb1000a50e9cb662c0c47e9549f.ts
探索頻道,mitv://147.135.39.171:9906/5ea13fde000ec14fcb767cee2fe05289.ts
探索科學頻道,mitv://147.135.39.171:9906/5ea13fe1000b88c3cb7687db43d01a4a.ts
動物星球,mitv://147.135.39.171:9906/5ea13bb00003dd3ccb66267f33fc00d1.ts
歷史頻道1,mitv://147.135.39.171:9906/5d9a353100091ac79cdc6c20164369b0.ts
歷史頻道2,mitv://147.135.39.171:9906/5d9a3718000bb2899ce3db2404476f62.ts



EYE TV旅遊,mitv://147.135.39.171:9906/5eb5302a000e2110195949c1104f58d8.ts
Food Network,mitv://147.135.39.171:9906/5d9a2611000610959c9ff6b605c1339e.ts
TLC旅遊台,mitv://147.135.39.171:9906/5cc692b800066481faf4b217169a5a1b.tsB
天映經典,mitv://147.135.39.171:9906/5e7cf98f00024e183dc38c1a5eb34315.ts
天映頻道,mitv://147.135.39.171:9906/5e7cfab00001b8d03dc7f4e34dfd4368.ts
龍祥電影,mitv://147.135.39.171:9906/5e7cf98e000cd16b3dc38ae278e073ec.ts
美亞電影台HD,mitv://147.135.39.171:9906/5e7cf98e00020cab3dc388220eeb0f7e.ts
美亞電影台(粵語),mitv://147.135.39.171:9906/5ea57da600045174dc07e1ce3dc61a80.ts
CINEMAX,mitv://147.135.39.171:9906/5d9a26b0000b16229ca2651679a25739.ts
CINEMAX,mitv://198.255.74.56:41196/600dbeb90006ac697bdb93d6a3d44027
Ci罪案偵緝HD,mitv://147.135.39.171:9906/5e9e6e670005ae36c07441c41ce47c56.ts
Ci罪案偵緝,mitv://198.255.74.56:41196/600dbea6000ae9747bdb4ab4a7056d24
龍華電影,mitv://147.135.39.171:9906/5e975a5100046cd4a4cdb96549212d2b.ts
KIX,mitv://147.135.39.171:9906/5ed1603f000d135b8775612e2a3f7c34.ts
Thrill,mitv://147.135.39.171:9906/5ed15ffd0002a6fa87745cbf1c0f1bd0.ts
FOX SPORTS(台灣),mitv://147.135.39.171:9906/5ee3894d000983f2ce65d05916fb74df.ts
FOX體育台1,mitv://147.135.39.171:9906/5e5a0c21000ae2fd3b4fb144005e7ca2.ts
FOX SPORTS 1,mitv://198.255.74.56:41196/600dbec70004ed717bdbca1311ef1d53
FOX體育台2,mitv://147.135.39.171:9906/5e5a0c1500031eca3b4f80701a63557e.ts
FOX體育台3,mitv://147.135.39.171:9906/5e5a0a86000b5a873b496bec12b01e3b.ts
FOX SPORTS 3,mitv://198.255.74.56:41196/600dbec70003ebfd7bdbc9d191fd5948
愛爾達體育1台,mitv://147.135.39.171:9906/5e7cf98c00060e963dc3815c316636de.ts
愛爾達體育2台,mitv://147.135.39.171:9906/5e7cf264000a88743da78e456d1b6180.ts
愛爾達體育3台,mitv://147.135.39.171:9906/5e7cf98d000729c73dc38592441f1b5a.ts
博斯無限,mitv://147.135.39.171:9906/5defdab600015d2f6ea0ba230ef664fe.ts
博斯高球,mitv://147.135.39.171:9906/5defe13d000eb2006eba3ce647e056da.ts
博斯高球2,mitv://147.135.39.171:9906/5defe13e0003a4c36eba3e002cd3384a.ts
博斯網球,mitv://147.135.39.171:9906/5defe13d0008ad4b6eba3b603e5d1ebb.ts
博斯運動,mitv://147.135.39.171:9906/5defdab60006b85e6ea0bb7b06aa7d1f.ts
博斯運動2,mitv://147.135.39.171:9906/5defe15200024c6d6eba8bc2352f7151.ts
博斯魅力,mitv://147.135.39.171:9906/5ee7c0ad000474b8dede2fa57f3d1bd0.ts
ELEVEN體育1台,mitv://147.135.39.171:9906/5eb29942000375f80f3bccc20a8f53e8.ts
ELEVEN體育2台,mitv://147.135.39.171:9906/5eb299c800045a3d0f3dd87012f8418c.ts
ESPN,mitv://147.135.39.171:9906/5ea1e2f400010518cdf387636039093f.ts
WWE,mitv://147.135.39.171:9906/5e9e8306000a3ed5c0c4d0050d315c34.ts
mio Stadium 1,mitv://147.135.39.171:9906/5d6b7e97000f0537e0d92571650c0e7a.ts
mio Stadium 2,mitv://147.135.39.171:9906/5d761ef6000df28e0f9a40de2c3d62bb.ts

BBC Lifestyle,mitv://147.135.39.171:9906/5e7cf26300079eee3da7899262bc4841.ts
BBC WORLD NEWS,mitv://147.135.39.171:9906/5e7cf263000230893da7883a211a41d0.ts
BBC Cbeebies(英語),mitv://147.135.39.171:9906/5dea93910008156c5a02c21b24cc6be4.ts

Nick Jr.(英語),mitv://147.135.39.171:9906/5dea9391000dacc55a02c39228854fcb.ts
Animax,mitv://147.135.39.171:9906/5d9a25ad00050d2e9c9e6fc864b540d4.ts
Disney Junior(粵語),mitv://147.135.39.171:9906/5ece9f9a0001c4dd7cb4c8f0195f26a2.ts
Disney XD,mitv://147.135.39.171:9906/5ece9f9a00077db97cb4ca673b8f3103.ts
迪士尼頻道(粵語),mitv://147.135.39.171:9906/5e98a1410004fff3a9cad3045ac83cb9.ts
迪士尼頻道,mitv://147.135.39.171:9906/5dea93920003218e5a02c4ca21f02f09.ts

nickelodeon,mitv://147.135.39.171:9906/5d0e403800011a4910fbd8d44f7a61bc.ts
CN卡通頻道,mitv://147.135.39.171:9906/5defe14000091d616eba47377b3a16c4.ts

CN卡通頻道(英語),mitv://147.135.39.171:9906/5dea93910003206a5a02c0e279871b82.ts

Boomerang(英語),mitv://147.135.39.171:9906/5dea9390000d3b785a02bf8a11dd08b9.ts

MOMO親子台,mitv://147.135.39.171:9906/5cc68d17000c69a4fadeb6c56c456357.ts
霹靂台灣台,mitv://147.135.39.171:9906/5eb29fdf000086880f55a14e1d6461c4.ts
國興衛視,mitv://147.135.39.171:9906/5cc692b80007c375faf4b274502c5f68.ts
MTV,mitv://147.135.39.171:9906/5e975a500008d0a0a4cdb69671c34c21.ts
高點綜合台,mitv://147.135.39.171:9906/5ede79e400080386baa19dd37ef10dd6.ts
大愛1,mitv://147.135.39.171:9906/5e6003e8000acb9e529f929c58ca20eb.ts
大愛2,mitv://147.135.39.171:9906/5ee385f4000c2291ce58bd5d3ac82d3f.ts
佛衛慈悲台,mitv://147.135.39.171:9906/5ede79e4000e493cbaa19f79282b2078.ts
HUB都會台,mitv://147.135.39.171:9906/5e57771b0001c85a31397b7e7f5c427b.ts
HUB娛家戲劇台,mitv://147.135.39.171:9906/5e57771a000a3baf313979c85a704d1c.ts
Horse Racing 88,mitv://147.135.39.171:9906/5e5a08940003dadb3b41d0b76a253b19.ts
ABC,mitv://147.135.39.171:9906/5ef7967a0008e8961cb97c02314900be.ts
ABC News,mitv://147.135.39.171:9906/5eea255a000b0650e8377523487619b6.ts
Bloomberg,mitv://147.135.39.171:9906/5defdaa10006c0ed6ea069831b9a2ab0.ts
CBSN,mitv://147.135.39.171:9906/5eea255d000cf269e837815842dd5862.ts
CNN,mitv://147.135.39.171:9906/5efc0848000602b02e1607f71bf1770b.ts
CNBC,mitv://147.135.39.171:9906/5eea255e0002c094e83782a03165180c.ts
Fox News,mitv://147.135.39.171:9906/5eec88f8000c8d8ff18c96b064502b37.ts
HGTV,mitv://147.135.39.171:9906/5eb535c70006670d196f350514163185.ts
DW,mitv://147.135.39.171:9906/5efb85a6000027022c17bdb0796926ff.ts
新時代1,mitv://147.135.39.171:9906/5e9b4e7400070a19b43f74ea635a6a4b.ts
新時代2,mitv://147.135.39.171:9906/5e9b4e74000c70b0b43f765126bb3cff.ts
愛奇藝,mitv://147.135.39.171:9906/5e57755e00054af53132b22041d007fa.ts
PPTV HD,mitv://147.135.39.171:9906/5eab17360001d134f1e7bbb1443657e0.ts
NHK-G综合,mitv://147.135.39.171:9906/5f0a091b000ad08b64c964033a6c7866.ts
NHK-E教育,mitv://147.135.39.171:9906/5f0a091b0004fc4464c9628c32df60b6.ts
日本テレビ,mitv://147.135.39.171:9906/5f0a091a000d583964c960c7711e18c9.ts
テレビ朝日,mitv://147.135.39.171:9906/5f0a0a67000da20b64ce759e0e5254fc.ts
TBSテレビ,mitv://147.135.39.171:9906/5f0a0a69000badc764ce7cf16e4f7ef6.ts
テレビ東京,mitv://147.135.39.171:9906/5f0a0919000d847d64c95cee17032f5e.ts
フジテレビ,mitv://147.135.39.171:9906/5f0a091a0007744a64c95f401476622d.ts
abc朝日,mitv://147.135.39.171:9906/5f0a0a680006ba4a64ce77c13ac64d8c.ts
読売テレビ,mitv://147.135.39.171:9906/5f0a0d8f000cfa8c64dac9bf624b4af1.ts
毎日放送,mitv://147.135.39.171:9906/5f0a0d8f0005c67764dac7db3b3e5459.ts
関西テレビ,mitv://147.135.39.171:9906/5f0a0d8e000eb41a64dac6445f4d036e.ts
朝日放送,mitv://147.135.39.171:9906/5f0a0d8e0008c06164dac4be170e7a3a.ts
テレビ大阪,mitv://147.135.39.171:9906/5f0a0a68000dc1be64ce79967dce3c87.ts
サンテレビ,mitv://147.135.39.171:9906/5f0a0d8e0001d63964dac2f952584b73.ts
BS-1,mitv://147.135.39.171:9906/5f0a0a690004ccb764ce7b2c0f8f50aa.ts
BSプレミアム,mitv://147.135.39.171:9906/5f0a0d8d000ac64a64dac153166063bb.ts
BS日テレ,mitv://147.135.39.171:9906/5f0a0d8d0003dbed64dabf8e16076ef8.ts
BS朝日,mitv://147.135.39.171:9906/5f0a0d8c000b8e3564dabda935ae303e.ts
BS-TBS,mitv://147.135.39.171:9906/5f0a0d8c0005292f64dabc0372995a19.ts
BSジャパン,mitv://147.135.39.171:9906/5f0a0fee000847bf64e40b9f5f0b130c.ts
BSフジ,mitv://147.135.39.171:9906/5f0a0fee0001abc064e409e97a1c773b.ts
WOWOWプライム,mitv://147.135.39.171:9906/5f0a0a650002fcb364ce6b1f6bbb4ead.ts
WOWOWライブ,mitv://147.135.39.171:9906/5f0a0a65000982f364ce6cc5317462b5.ts
WOWOWシネマ,mitv://147.135.39.171:9906/5f0a0a64000bf73f64ce697947f15185.ts
スターチャンネル1,mitv://147.135.39.171:9906/5f0a0a640004d22864ce67a450f96f95.ts
スターチャンネル2,mitv://147.135.39.171:9906/5f0a0d9100081d0764dad04760fe13d9.ts
スターチャンネル3,mitv://147.135.39.171:9906/5f0a0d910001986164dacea13dcb4bb8.ts
BSアニマックス,mitv://147.135.39.171:9906/5f0a0d90000a10eb64daccdc6f3e6f52.ts
J sports 1,mitv://147.135.39.171:9906/5f0a0a670007ac7764ce7418540a501f.ts
J sports 2,mitv://147.135.39.171:9906/5f0a0a66000ec12064ce720457d97d50.ts
J sports 3,mitv://147.135.39.171:9906/5f0a0a66000805d464ce704f7abc370d.ts
J sports 4,mitv://147.135.39.171:9906/5f0a0a6600013ae264ce6e8a42a3175c.ts
グリーンチャンネル,mitv://147.135.39.171:9906/5f0a0d900003e69464dacb4653776ed9.ts
スカイA sports＋,mitv://147.135.39.171:9906/5f0a0fed00096ed664e4080534846fa3.ts
日テレG+ HD,mitv://147.135.39.171:9906/5f0a0fed00028a6d64e406402dd07c50.ts
ゴルフネットワークHD,mitv://147.135.39.171:9906/5f0a0fec000b349364e4048a757b3a4d.ts
時代劇専門チャンネル,mitv://147.135.39.171:9906/5f0a0fec00040f6464e402b53d536b3e.ts
Music Japan TV,mitv://147.135.39.171:9906/5f0a0feb000cf83464e4010f305d4981.ts
キッズステーションHD,mitv://147.135.39.171:9906/5f0a0feb00063ce364e3ff5a3edb198f.ts
ディスカバリーチャンネル,mitv://147.135.39.171:9906/5f0a0fea000e564264e3fd856b3a5d97.ts
ヒストリーチャンネル,mitv://147.135.39.171:9906/5f0a0fea00080c8464e3fbef41a6047c.ts
ナショナル ジオグラフィッ,mitv://147.135.39.171:9906/5f0a0fea00010e9864e3fa2a42011c17.ts
TBSニュースバード,mitv://147.135.39.171:9906/5f0a0fe90008224c64e3f8070efe3e3a.ts
旅チャンネル,mitv://147.135.39.171:9906/5f0a0fe900014ede64e3f6513b971d27.ts
Trans TV HD,mitv://147.135.39.171:9906/5ec63a960000db8e5bea1f1f456d4479.ts
Trans 7 HD,mitv://147.135.39.171:9906/5ec63a95000af2ea5bea1dd75c637b34.ts
Galaxy Premium,mitv://147.135.39.171:9906/5f0abba50008f5486782cea53ef56e77.ts
IMC,mitv://147.135.39.171:9906/5f0abba6000027db6782d04b54d85e60.ts


其他_01,#genre#
潘多拉完美,p5p://45.88.148.170:19906/5fe4450c000c918b829fca233c8453db
潘多拉粉紅,p5p://45.88.148.170:19906/5fe44591000884cb82a1d0a85c1f5046
潘多拉粉紅,p5p://45.88.148.170:19906/5ffcd06a00064a27e27edc632be76e22
松視 1,p5p://45.88.148.170:19906/5fe445280008a40682a0367c3434369d
松視 2,p5p://45.88.148.170:19906/5fe5391b0005062a865922d049df0496
驚艷台,p5p://45.88.148.170:19906/5fe53957000555fb865a0d3e38ea080c
香蕉台,p5p://45.88.148.170:19906/5fe444d20003974c829ee5410c1005a9
HOT,p5p://45.88.148.170:19906/5fe4e2c9000437618507f2481e0d0045
HAPPY,p5p://45.88.148.170:19906/5ffccf310004e0a1e27a155d70a94752
LOOK,p5p://45.88.148.170:19906/5ffcd09d000d6091e27fa56c31402fc4
彩虹K,p5p://45.88.148.170:19906/5fe584c7000b0bc08780bc3858090b99
彩虹e,p5p://45.88.148.170:19906/5fe58509000288838781bbda20be71e9
彩虹電影,p5p://45.88.148.170:19906/5ffcd0bc0009c3c7e2801d97301d04a6
日本加勒比,p5p://45.88.148.170:19906/5fe6d4c0000ea3178ca121c83d4b0a39
日本一本道,p5p://45.88.148.170:19906/5fe6d4d8000a01508ca17e596611121f
日本東京熱,p5p://45.88.148.170:19906/5fe6d4f10006c6ec8ca1df2d4bd07a2d
日本天熱素人,p5p://45.88.148.170:19906/5fe6d51e0009f6db8ca28fc66a750553
日本J-Girl,p5p://45.88.148.170:19906/5fe6d5ab000d6dc38ca4b77276be2f75
日本Heyzo無碼,p5p://45.88.148.170:19906/5fe8014b0007228691371ed44a517e44
日本人妻斬,p5p://45.88.148.170:19906/5fe7fd63000e253a9127de6a777d49b4
日本貓步毒藥,p5p://45.88.148.170:19906/5fe7fe14000bbbb1912a91354e4b5706
日本人妻熟女,p5p://45.88.148.170:19906/5fe8019000071e4f91382c5b7fef4506
日本素人動畫,p5p://45.88.148.170:19906/5fe7ff6e0001271f912fd60179236471
日本XXXAV無碼,p5p://45.88.148.170:19906/5fe80214000d2ec8913a3189085b6434
日本平台FC2PPV,p5p://45.88.148.170:19906/5fed5578000e28fba6077f774fba6950
日本無碼破解精選,p5p://45.88.148.170:19906/5fef580000022fb6ade15fa160a61ae1
日本強姦迷奸無碼,p5p://45.88.148.170:19906/5ff201c40003b7e3b8481485121959a6
韓國演藝圈潛規則,p5p://45.88.148.170:19906/5fe6d643000a32ae8ca7085f68304b38
汝工作室華男戰洋妞,p5p://45.88.148.170:19906/5fed6d360002ce3da6643abc2c4e41da
國產經典麻豆大番,p5p://45.88.148.170:19906/5fee099a000e4a8da8c7244c6ff632e3
國產經典麻豆導演,p5p://45.88.148.170:19906/5fee723900074e31aa5fcfa0561f1b95
國產經典麻豆外番,p5p://45.88.148.170:19906/5fee86ee0006ce80aab0b2811d842258
國產麻豆台灣日本篇,p5p://45.88.148.170:19906/5fef5ed40002a464adfc0be76180670f\t
91大神貓先生千人斬,p5p://45.88.148.170:19906/5fed7efe000093e8a6a9af6f691c7583
91短視頻-果凍傳媒,p5p://45.88.148.170:19906/5ff5420900039286c4fb220f4b133915
國產素人約啪,p5p://45.88.148.170:19906/5fea646c000b95d79a89e7ed2c483b7a
探花91沈先生老金,p5p://45.88.148.170:19906/5fee5d4500060214aa0df631581d3164
探花-鴨總偵探,p5p://45.88.148.170:19906/5fee5d6300022e98aa0e6a660e9f6d9f
探花金三角獵艷,p5p://45.88.148.170:19906/5fedf9d60007fb5ca8898d0b546620cc
探花-千人斬,p5p://45.88.148.170:19906/5fee93e80000c61aaae361853fd36c1f
探花-小寶尋花,p5p://45.88.148.170:19906/5fee940f000cad40aae3fce963f95891
探花-午夜尋花,p5p://45.88.148.170:19906/5ff22f59000ea2d6b8fa255a1d4c635c
探花-男爵全國探花,p5p://45.88.148.170:19906/5ff23fa4000083b3b939c6b81baa6528
探花黑人乾翻一切,p5p://45.88.148.170:19906/5fedfa1c00068347a88a9e1b1b517e42
大陸真實迷奸,p5p://45.88.148.170:19906/5ff395d60009ac7fbe727c5c77ee33a8
大陸SM經典西貢女,p5p://45.88.148.170:19906/5ff92d000005f07cd448f7774faa47bd
台灣PsychopornTW ,p5p://45.88.148.170:19906/5ff399460003af78be7fe8571735593d
波多野結衣(無碼),p5p://45.88.148.170:19906/5fe6d96b000d95298cb35d8161902e91
上原亞衣(無碼),p5p://45.88.148.170:19906/5fed670a00074c56a64c200b26e62c10
古川伊織(有碼),p5p://45.88.148.170:19906/5ff7430900000f8fcccf091c30805ccb
懷舊經典-蒼井空,p5p://45.88.148.170:19906/5fea6483000512cf9a8a401a24db1f4e
日本中文1(有碼),p5p://45.88.148.170:19906/5fe790790005783d8f7e6a1d2f8774e6
日本中文2(有碼),p5p://45.88.148.170:19906/5fea645500007b7e9a898b3d6ea244cf
日本中文3(有碼),p5p://45.88.148.170:19906/5ff70064000178a1cbcab4ef4f5f0bd9
日本情色卡通-1,p5p://45.88.148.170:19906/5ff742d8000bbabbccce4cb0100a31ff
日本3D-VR精品,p5p://45.88.148.170:19906/5fea649900057d369a8a9626665058f0
Playboy HD,p5p://45.88.148.170:19906/5fffe30a0004d04dee7f9d021f5f515f
Vivid Red HD,p5p://45.88.148.170:19906/5fffe15d0005fe0cee7911857bd70ffb
Pravite HD,p5p://45.88.148.170:19906/5fffe53000084d24ee88024a2d7141d6
Dorcel HD,p5p://45.88.148.170:199065fffe45b000b5a7eee84c31867bc0153
西方黑白大戰,p5p://45.88.148.170:19906/5fe6d6640009de888ca78932467e7588
Naughty America,p5p://45.88.148.170:19906/5fe6d7520004c7798cab2995233469c5
西方OFFICE,p5p://45.88.148.170:19906/5fe6d727000241dd8caa80f861b218c6
西方21Member,p5p://45.88.148.170:19906/5fe6d68b000a959c8ca821b91a402554
西方1ON1,p5p://45.88.148.170:19906/5fe6d69e000b12be8ca86c1140e906a7
西方葡萄牙情色,p5p://45.88.148.170:19906/5fe6d7770000c84a8cabb9174df7413a
西方21Sextuary,p5p://45.88.148.170:19906/5fe6d79200042ba98cac236e38216584
西方黑珍珠,p5p://45.88.148.170:19906/5fe7fd21000584f59126da6529024ba1
西方色情世界,p5p://45.88.148.170:19906/5fe7ff27000137d3912ec0ad40a47cbd
西方人妻出軌,p5p://45.88.148.170:19906/5fe801b5000506a09138bc5a63112086
阿拉伯情色,p5p://45.88.148.170:19906/5fe802330005860d913aa8ab48c849a8
西方啄木鳥經典,p5p://45.88.148.170:19906/5fe80250000c3211913b1ba973fd34b8
西方老牛吃嫩草,p5p://45.88.148.170:19906/5fe6d7aa000671148cac81c376756886
奧體冠軍金絲雀,p5p://45.88.148.170:19906/5febb68d000c74979fb2b90c461f0bfb
俄羅斯老毛子強姦,p5p://45.88.148.170:19906/5fef89a7000537fcaea354cc0cff353a
美國家庭亂倫,p5p://45.88.148.170:19906/5ff7341b000bdc38cc94ba7e6b763297
